utc_timestamp,cet_cest_timestamp,DE_load_actual_entsoe_transparency,DE_solar_generation_actual,DE_wind_generation_actual
2015-01-15T18:00:00Z,2015-01-15T19:00:00+0100,68143,0,26234
2015-01-15T19:00:00Z,2015-01-15T20:00:00+0100,64399,0,25816
2015-01-15T20:00:00Z,2015-01-15T21:00:00+0100,61048,0,25149
2015-01-15T21:00:00Z,2015-01-15T22:00:00+0100,58223,0,23866
2015-01-15T22:00:00Z,2015-01-15T23:00:00+0100,53518,0,23076
2015-01-15T23:00:00Z,2015-01-16T00:00:00+0100,49927,0,21980
2015-01-16T00:00:00Z,2015-01-16T01:00:00+0100,47116,0,21120
2015-01-16T01:00:00Z,2015-01-16T02:00:00+0100,45559,0,21068
2015-01-16T02:00:00Z,2015-01-16T03:00:00+0100,47119,0,20426
2015-01-16T03:00:00Z,2015-01-16T04:00:00+0100,49165,0,19524
2015-01-16T04:00:00Z,2015-01-16T05:00:00+0100,52740,0,18648
2015-01-16T05:00:00Z,2015-01-16T06:00:00+0100,60040,0,17530
2015-01-16T06:00:00Z,2015-01-16T07:00:00+0100,67144,0,16527
2015-01-16T07:00:00Z,2015-01-16T08:00:00+0100,69109,292,15430
2015-01-16T08:00:00Z,2015-01-16T09:00:00+0100,68231,1737,13552
2015-01-16T09:00:00Z,2015-01-16T10:00:00+0100,68502,3488,12074
2015-01-16T10:00:00Z,2015-01-16T11:00:00+0100,68739,4690,10710
2015-01-16T11:00:00Z,2015-01-16T12:00:00+0100,67506,4721,8944
2015-01-16T12:00:00Z,2015-01-16T13:00:00+0100,65920,3852,7502
2015-01-16T13:00:00Z,2015-01-16T14:00:00+0100,63975,2642,5676
2015-01-16T14:00:00Z,2015-01-16T15:00:00+0100,62889,1215,4294
2015-01-16T15:00:00Z,2015-01-16T16:00:00+0100,63198,176,3699
2015-01-16T16:00:00Z,2015-01-16T17:00:00+0100,66336,4,4124
2015-01-16T17:00:00Z,2015-01-16T18:00:00+0100,65858,0,4320
2015-01-16T18:00:00Z,2015-01-16T19:00:00+0100,63726,0,4382
2015-01-16T19:00:00Z,2015-01-16T20:00:00+0100,59494,0,4206
2015-01-16T20:00:00Z,2015-01-16T21:00:00+0100,56086,0,4166
2015-01-16T21:00:00Z,2015-01-16T22:00:00+0100,53800,0,3891
2015-01-16T22:00:00Z,2015-01-16T23:00:00+0100,49893,0,3666
2015-01-16T23:00:00Z,2015-01-17T00:00:00+0100,46568,0,3850
2015-01-17T00:00:00Z,2015-01-17T01:00:00+0100,43991,0,4134
2015-01-17T01:00:00Z,2015-01-17T02:00:00+0100,42916,0,4536
2015-01-17T02:00:00Z,2015-01-17T03:00:00+0100,42647,0,4863
2015-01-17T03:00:00Z,2015-01-17T04:00:00+0100,42754,0,5188
2015-01-17T04:00:00Z,2015-01-17T05:00:00+0100,42439,0,5365
2015-01-17T05:00:00Z,2015-01-17T06:00:00+0100,43168,0,5589
2015-01-17T06:00:00Z,2015-01-17T07:00:00+0100,46932,0,5764
2015-01-17T07:00:00Z,2015-01-17T08:00:00+0100,50985,92,6302
2015-01-17T08:00:00Z,2015-01-17T09:00:00+0100,54019,917,6179
2015-01-17T09:00:00Z,2015-01-17T10:00:00+0100,55764,2494,5621
2015-01-17T10:00:00Z,2015-01-17T11:00:00+0100,56865,4013,5094
2015-01-17T11:00:00Z,2015-01-17T12:00:00+0100,56167,4695,5023
2015-01-17T12:00:00Z,2015-01-17T13:00:00+0100,53979,4342,5366
2015-01-17T13:00:00Z,2015-01-17T14:00:00+0100,52632,3117,5294
2015-01-17T14:00:00Z,2015-01-17T15:00:00+0100,51884,1478,4416
2015-01-17T15:00:00Z,2015-01-17T16:00:00+0100,52632,253,4227
2015-01-17T16:00:00Z,2015-01-17T17:00:00+0100,56941,4,5131
2015-01-17T17:00:00Z,2015-01-17T18:00:00+0100,57997,0,6379
2015-01-17T18:00:00Z,2015-01-17T19:00:00+0100,56134,0,6909
2015-01-17T19:00:00Z,2015-01-17T20:00:00+0100,52061,0,6898
2015-01-17T20:00:00Z,2015-01-17T21:00:00+0100,49753,0,7364
2015-01-17T21:00:00Z,2015-01-17T22:00:00+0100,49063,0,7493
2015-01-17T22:00:00Z,2015-01-17T23:00:00+0100,46017,0,7268
2015-01-17T23:00:00Z,2015-01-18T00:00:00+0100,43223,0,7316
2015-01-18T00:00:00Z,2015-01-18T01:00:00+0100,41585,0,7422
2015-01-18T01:00:00Z,2015-01-18T02:00:00+0100,40079,0,7366
2015-01-18T02:00:00Z,2015-01-18T03:00:00+0100,39750,0,7700
2015-01-18T03:00:00Z,2015-01-18T04:00:00+0100,39639,0,7838
2015-01-18T04:00:00Z,2015-01-18T05:00:00+0100,39004,0,7746
2015-01-18T05:00:00Z,2015-01-18T06:00:00+0100,37940,0,7589
2015-01-18T06:00:00Z,2015-01-18T07:00:00+0100,39914,0,7844
2015-01-18T07:00:00Z,2015-01-18T08:00:00+0100,42387,250,7291
2015-01-18T08:00:00Z,2015-01-18T09:00:00+0100,45460,1890,6644
2015-01-18T09:00:00Z,2015-01-18T10:00:00+0100,48180,4117,5866
2015-01-18T10:00:00Z,2015-01-18T11:00:00+0100,50796,5860,5230
2015-01-18T11:00:00Z,2015-01-18T12:00:00+0100,50911,6597,4785
2015-01-18T12:00:00Z,2015-01-18T13:00:00+0100,48859,5981,4182
2015-01-18T13:00:00Z,2015-01-18T14:00:00+0100,47602,4297,3714
2015-01-18T14:00:00Z,2015-01-18T15:00:00+0100,47460,1987,3351
2015-01-18T15:00:00Z,2015-01-18T16:00:00+0100,48007,276,3233
2015-01-18T16:00:00Z,2015-01-18T17:00:00+0100,53251,6,3478
2015-01-18T17:00:00Z,2015-01-18T18:00:00+0100,54899,0,3990
2015-01-18T18:00:00Z,2015-01-18T19:00:00+0100,53503,0,4124
2015-01-18T19:00:00Z,2015-01-18T20:00:00+0100,51039,0,3977
2015-01-18T20:00:00Z,2015-01-18T21:00:00+0100,49698,0,3834
2015-01-18T21:00:00Z,2015-01-18T22:00:00+0100,50326,0,3607
2015-01-18T22:00:00Z,2015-01-18T23:00:00+0100,47518,0,3378
2015-01-18T23:00:00Z,2015-01-19T00:00:00+0100,44377,0,3028
2015-01-19T00:00:00Z,2015-01-19T01:00:00+0100,42741,0,2542
2015-01-19T01:00:00Z,2015-01-19T02:00:00+0100,42217,0,2111
2015-01-19T02:00:00Z,2015-01-19T03:00:00+0100,42662,0,1746
2015-01-19T03:00:00Z,2015-01-19T04:00:00+0100,43965,0,1425
2015-01-19T04:00:00Z,2015-01-19T05:00:00+0100,47643,0,1256
2015-01-19T05:00:00Z,2015-01-19T06:00:00+0100,56635,0,1345
2015-01-19T06:00:00Z,2015-01-19T07:00:00+0100,64647,0,1539
2015-01-19T07:00:00Z,2015-01-19T08:00:00+0100,67153,293,1631
2015-01-19T08:00:00Z,2015-01-19T09:00:00+0100,67619,1552,1465
2015-01-19T09:00:00Z,2015-01-19T10:00:00+0100,68361,3178,1201
2015-01-19T10:00:00Z,2015-01-19T11:00:00+0100,68988,4473,908
2015-01-19T11:00:00Z,2015-01-19T12:00:00+0100,68481,4874,769
2015-01-19T12:00:00Z,2015-01-19T13:00:00+0100,68159,4487,742
2015-01-19T13:00:00Z,2015-01-19T14:00:00+0100,67372,3146,722
2015-01-19T14:00:00Z,2015-01-19T15:00:00+0100,66654,1436,811
2015-01-19T15:00:00Z,2015-01-19T16:00:00+0100,66240,238,990
2015-01-19T16:00:00Z,2015-01-19T17:00:00+0100,69214,6,1182
2015-01-19T17:00:00Z,2015-01-19T18:00:00+0100,69121,0,1311
2015-01-19T18:00:00Z,2015-01-19T19:00:00+0100,67480,0,1306
2015-01-19T19:00:00Z,2015-01-19T20:00:00+0100,63275,0,1301
2015-01-19T20:00:00Z,2015-01-19T21:00:00+0100,59946,0,1336
2015-01-19T21:00:00Z,2015-01-19T22:00:00+0100,57361,0,1354
2015-01-19T22:00:00Z,2015-01-19T23:00:00+0100,52796,0,1341
2015-01-19T23:00:00Z,2015-01-20T00:00:00+0100,49522,0,1287
2015-01-20T00:00:00Z,2015-01-20T01:00:00+0100,47307,0,1195
2015-01-20T01:00:00Z,2015-01-20T02:00:00+0100,46259,0,1176
2015-01-20T02:00:00Z,2015-01-20T03:00:00+0100,46726,0,1094
2015-01-20T03:00:00Z,2015-01-20T04:00:00+0100,47733,0,972
2015-01-20T04:00:00Z,2015-01-20T05:00:00+0100,50818,0,898
2015-01-20T05:00:00Z,2015-01-20T06:00:00+0100,58543,0,856
2015-01-20T06:00:00Z,2015-01-20T07:00:00+0100,65737,0,866
2015-01-20T07:00:00Z,2015-01-20T08:00:00+0100,68358,94,848
2015-01-20T08:00:00Z,2015-01-20T09:00:00+0100,68479,628,756
2015-01-20T09:00:00Z,2015-01-20T10:00:00+0100,69573,1229,606
2015-01-20T10:00:00Z,2015-01-20T11:00:00+0100,70188,1780,472
2015-01-20T11:00:00Z,2015-01-20T12:00:00+0100,69951,2210,368
2015-01-20T12:00:00Z,2015-01-20T13:00:00+0100,69389,2183,338
2015-01-20T13:00:00Z,2015-01-20T14:00:00+0100,68401,1653,374
2015-01-20T14:00:00Z,2015-01-20T15:00:00+0100,67827,843,386
2015-01-20T15:00:00Z,2015-01-20T16:00:00+0100,67091,164,389
2015-01-20T16:00:00Z,2015-01-20T17:00:00+0100,70059,6,460
2015-01-20T17:00:00Z,2015-01-20T18:00:00+0100,69736,0,523
2015-01-20T18:00:00Z,2015-01-20T19:00:00+0100,67918,0,539
2015-01-20T19:00:00Z,2015-01-20T20:00:00+0100,63902,0,564
2015-01-20T20:00:00Z,2015-01-20T21:00:00+0100,60385,0,694
2015-01-20T21:00:00Z,2015-01-20T22:00:00+0100,57421,0,720
2015-01-20T22:00:00Z,2015-01-20T23:00:00+0100,53421,0,791
2015-01-20T23:00:00Z,2015-01-21T00:00:00+0100,49633,0,852
2015-01-21T00:00:00Z,2015-01-21T01:00:00+0100,47415,0,840
2015-01-21T01:00:00Z,2015-01-21T02:00:00+0100,46563,0,871
2015-01-21T02:00:00Z,2015-01-21T03:00:00+0100,46751,0,896
2015-01-21T03:00:00Z,2015-01-21T04:00:00+0100,47699,0,926
2015-01-21T04:00:00Z,2015-01-21T05:00:00+0100,50897,0,1059
2015-01-21T05:00:00Z,2015-01-21T06:00:00+0100,58705,0,1254
2015-01-21T06:00:00Z,2015-01-21T07:00:00+0100,65603,0,1438
2015-01-21T07:00:00Z,2015-01-21T08:00:00+0100,67883,178,1632
2015-01-21T08:00:00Z,2015-01-21T09:00:00+0100,68240,1305,1697
2015-01-21T09:00:00Z,2015-01-21T10:00:00+0100,69101,2662,1451
2015-01-21T10:00:00Z,2015-01-21T11:00:00+0100,69356,3937,1282
2015-01-21T11:00:00Z,2015-01-21T12:00:00+0100,68714,4720,1139
2015-01-21T12:00:00Z,2015-01-21T13:00:00+0100,68429,4370,1205
2015-01-21T13:00:00Z,2015-01-21T14:00:00+0100,67854,3081,1330
2015-01-21T14:00:00Z,2015-01-21T15:00:00+0100,67211,1562,1624
2015-01-21T15:00:00Z,2015-01-21T16:00:00+0100,66849,300,2188
2015-01-21T16:00:00Z,2015-01-21T17:00:00+0100,69968,6,2758
2015-01-21T17:00:00Z,2015-01-21T18:00:00+0100,70328,0,3368
2015-01-21T18:00:00Z,2015-01-21T19:00:00+0100,68588,0,3831
2015-01-21T19:00:00Z,2015-01-21T20:00:00+0100,64275,0,3939
2015-01-21T20:00:00Z,2015-01-21T21:00:00+0100,60926,0,3963
2015-01-21T21:00:00Z,2015-01-21T22:00:00+0100,58431,0,3996
2015-01-21T22:00:00Z,2015-01-21T23:00:00+0100,54187,0,3994
2015-01-21T23:00:00Z,2015-01-22T00:00:00+0100,50684,0,3684
2015-01-22T00:00:00Z,2015-01-22T01:00:00+0100,48729,0,3478
2015-01-22T01:00:00Z,2015-01-22T02:00:00+0100,47657,0,3378
2015-01-22T02:00:00Z,2015-01-22T03:00:00+0100,47519,0,3330
2015-01-22T03:00:00Z,2015-01-22T04:00:00+0100,48292,0,3432
2015-01-22T04:00:00Z,2015-01-22T05:00:00+0100,51285,0,3662
2015-01-22T05:00:00Z,2015-01-22T06:00:00+0100,58920,0,3647
2015-01-22T06:00:00Z,2015-01-22T07:00:00+0100,66257,0,3513
2015-01-22T07:00:00Z,2015-01-22T08:00:00+0100,68707,152,3376
2015-01-22T08:00:00Z,2015-01-22T09:00:00+0100,68878,856,3080
2015-01-22T09:00:00Z,2015-01-22T10:00:00+0100,69917,1748,2679
2015-01-22T10:00:00Z,2015-01-22T11:00:00+0100,70784,2434,2349
2015-01-22T11:00:00Z,2015-01-22T12:00:00+0100,70252,2472,2058
2015-01-22T12:00:00Z,2015-01-22T13:00:00+0100,69785,2123,1952
2015-01-22T13:00:00Z,2015-01-22T14:00:00+0100,69331,1520,1909
2015-01-22T14:00:00Z,2015-01-22T15:00:00+0100,68720,683,1898
2015-01-22T15:00:00Z,2015-01-22T16:00:00+0100,68001,125,2003
2015-01-22T16:00:00Z,2015-01-22T17:00:00+0100,70120,6,2216
2015-01-22T17:00:00Z,2015-01-22T18:00:00+0100,70012,0,2354
2015-01-22T18:00:00Z,2015-01-22T19:00:00+0100,68233,0,2300
2015-01-22T19:00:00Z,2015-01-22T20:00:00+0100,64391,0,2174
2015-01-22T20:00:00Z,2015-01-22T21:00:00+0100,61030,0,2105
2015-01-22T21:00:00Z,2015-01-22T22:00:00+0100,58649,0,1935
2015-01-22T22:00:00Z,2015-01-22T23:00:00+0100,54285,0,1800
2015-01-22T23:00:00Z,2015-01-23T00:00:00+0100,50468,0,1666
2015-01-23T00:00:00Z,2015-01-23T01:00:00+0100,48414,0,1567
2015-01-23T01:00:00Z,2015-01-23T02:00:00+0100,47354,0,1488
2015-01-23T02:00:00Z,2015-01-23T03:00:00+0100,47701,0,1474
2015-01-23T03:00:00Z,2015-01-23T04:00:00+0100,48694,0,1512
2015-01-23T04:00:00Z,2015-01-23T05:00:00+0100,51365,0,1424
2015-01-23T05:00:00Z,2015-01-23T06:00:00+0100,58458,0,1420
2015-01-23T06:00:00Z,2015-01-23T07:00:00+0100,65550,0,1394
2015-01-23T07:00:00Z,2015-01-23T08:00:00+0100,67899,47,1260
2015-01-23T08:00:00Z,2015-01-23T09:00:00+0100,67965,350,1049
2015-01-23T09:00:00Z,2015-01-23T10:00:00+0100,68975,818,922
2015-01-23T10:00:00Z,2015-01-23T11:00:00+0100,69303,1275,830
2015-01-23T11:00:00Z,2015-01-23T12:00:00+0100,68673,1485,795
2015-01-23T12:00:00Z,2015-01-23T13:00:00+0100,67528,1401,812
2015-01-23T13:00:00Z,2015-01-23T14:00:00+0100,66275,1024,827
2015-01-23T14:00:00Z,2015-01-23T15:00:00+0100,65528,508,872
2015-01-23T15:00:00Z,2015-01-23T16:00:00+0100,65568,100,1021
2015-01-23T16:00:00Z,2015-01-23T17:00:00+0100,68452,7,1071
2015-01-23T17:00:00Z,2015-01-23T18:00:00+0100,68292,0,1202
2015-01-23T18:00:00Z,2015-01-23T19:00:00+0100,65939,0,1456
2015-01-23T19:00:00Z,2015-01-23T20:00:00+0100,61886,0,1936
2015-01-23T20:00:00Z,2015-01-23T21:00:00+0100,58756,0,2625
2015-01-23T21:00:00Z,2015-01-23T22:00:00+0100,57115,0,3296
2015-01-23T22:00:00Z,2015-01-23T23:00:00+0100,54342,0,3925
2015-01-23T23:00:00Z,2015-01-24T00:00:00+0100,51485,0,4412
2015-01-24T00:00:00Z,2015-01-24T01:00:00+0100,48828,0,4819
2015-01-24T01:00:00Z,2015-01-24T02:00:00+0100,49604,0,5542
2015-01-24T02:00:00Z,2015-01-24T03:00:00+0100,50036,0,6646
2015-01-24T03:00:00Z,2015-01-24T04:00:00+0100,49693,0,7358
2015-01-24T04:00:00Z,2015-01-24T05:00:00+0100,47667,0,7510
2015-01-24T05:00:00Z,2015-01-24T06:00:00+0100,45995,0,7914
2015-01-24T06:00:00Z,2015-01-24T07:00:00+0100,48722,0,8086
2015-01-24T07:00:00Z,2015-01-24T08:00:00+0100,51428,156,7908
2015-01-24T08:00:00Z,2015-01-24T09:00:00+0100,55079,737,7576
2015-01-24T09:00:00Z,2015-01-24T10:00:00+0100,57503,1220,7041
2015-01-24T10:00:00Z,2015-01-24T11:00:00+0100,59551,1730,6166
2015-01-24T11:00:00Z,2015-01-24T12:00:00+0100,59125,2017,5404
2015-01-24T12:00:00Z,2015-01-24T13:00:00+0100,57253,1920,5172
2015-01-24T13:00:00Z,2015-01-24T14:00:00+0100,55673,1324,4835
2015-01-24T14:00:00Z,2015-01-24T15:00:00+0100,54901,635,4872
2015-01-24T15:00:00Z,2015-01-24T16:00:00+0100,55054,90,5235
2015-01-24T16:00:00Z,2015-01-24T17:00:00+0100,59051,4,5623
2015-01-24T17:00:00Z,2015-01-24T18:00:00+0100,60140,0,6280
2015-01-24T18:00:00Z,2015-01-24T19:00:00+0100,57728,0,6692
2015-01-24T19:00:00Z,2015-01-24T20:00:00+0100,53549,0,7029
2015-01-24T20:00:00Z,2015-01-24T21:00:00+0100,50934,0,7118
2015-01-24T21:00:00Z,2015-01-24T22:00:00+0100,50692,0,7068
2015-01-24T22:00:00Z,2015-01-24T23:00:00+0100,47987,0,7497
2015-01-24T23:00:00Z,2015-01-25T00:00:00+0100,45170,0,7607
2015-01-25T00:00:00Z,2015-01-25T01:00:00+0100,43335,0,7920
2015-01-25T01:00:00Z,2015-01-25T02:00:00+0100,42025,0,7826
2015-01-25T02:00:00Z,2015-01-25T03:00:00+0100,41170,0,7752
2015-01-25T03:00:00Z,2015-01-25T04:00:00+0100,40914,0,7447
2015-01-25T04:00:00Z,2015-01-25T05:00:00+0100,40265,0,7119
2015-01-25T05:00:00Z,2015-01-25T06:00:00+0100,38752,0,6671
2015-01-25T06:00:00Z,2015-01-25T07:00:00+0100,40614,0,6432
2015-01-25T07:00:00Z,2015-01-25T08:00:00+0100,43437,126,6012
2015-01-25T08:00:00Z,2015-01-25T09:00:00+0100,47562,727,5613
2015-01-25T09:00:00Z,2015-01-25T10:00:00+0100,50737,1388,4778
2015-01-25T10:00:00Z,2015-01-25T11:00:00+0100,53265,2016,4252
2015-01-25T11:00:00Z,2015-01-25T12:00:00+0100,52928,2318,3971
2015-01-25T12:00:00Z,2015-01-25T13:00:00+0100,50749,2242,3615
2015-01-25T13:00:00Z,2015-01-25T14:00:00+0100,49304,1692,3295
2015-01-25T14:00:00Z,2015-01-25T15:00:00+0100,48788,877,3053
2015-01-25T15:00:00Z,2015-01-25T16:00:00+0100,49874,177,3045
2015-01-25T16:00:00Z,2015-01-25T17:00:00+0100,54456,9,2976
2015-01-25T17:00:00Z,2015-01-25T18:00:00+0100,56391,0,2958
2015-01-25T18:00:00Z,2015-01-25T19:00:00+0100,55107,0,2934
2015-01-25T19:00:00Z,2015-01-25T20:00:00+0100,52595,0,2893
2015-01-25T20:00:00Z,2015-01-25T21:00:00+0100,51111,0,2738
2015-01-25T21:00:00Z,2015-01-25T22:00:00+0100,51560,0,2654
2015-01-25T22:00:00Z,2015-01-25T23:00:00+0100,48789,0,2711
2015-01-25T23:00:00Z,2015-01-26T00:00:00+0100,45835,0,3042
2015-01-26T00:00:00Z,2015-01-26T01:00:00+0100,43953,0,3426
2015-01-26T01:00:00Z,2015-01-26T02:00:00+0100,43477,0,3831
2015-01-26T02:00:00Z,2015-01-26T03:00:00+0100,43712,0,4285
2015-01-26T03:00:00Z,2015-01-26T04:00:00+0100,45233,0,4828
2015-01-26T04:00:00Z,2015-01-26T05:00:00+0100,48992,0,5287
2015-01-26T05:00:00Z,2015-01-26T06:00:00+0100,57880,0,5866
2015-01-26T06:00:00Z,2015-01-26T07:00:00+0100,65056,0,6581
2015-01-26T07:00:00Z,2015-01-26T08:00:00+0100,67736,141,7134
2015-01-26T08:00:00Z,2015-01-26T09:00:00+0100,67580,542,7861
2015-01-26T09:00:00Z,2015-01-26T10:00:00+0100,69089,1102,8500
2015-01-26T10:00:00Z,2015-01-26T11:00:00+0100,70466,1772,9044
2015-01-26T11:00:00Z,2015-01-26T12:00:00+0100,70243,2250,9818
2015-01-26T12:00:00Z,2015-01-26T13:00:00+0100,69764,2249,10328
2015-01-26T13:00:00Z,2015-01-26T14:00:00+0100,68516,1584,10554
2015-01-26T14:00:00Z,2015-01-26T15:00:00+0100,67528,790,10918
2015-01-26T15:00:00Z,2015-01-26T16:00:00+0100,67228,157,11718
2015-01-26T16:00:00Z,2015-01-26T17:00:00+0100,70023,7,12848
2015-01-26T17:00:00Z,2015-01-26T18:00:00+0100,70369,0,13842
2015-01-26T18:00:00Z,2015-01-26T19:00:00+0100,68933,0,13989
2015-01-26T19:00:00Z,2015-01-26T20:00:00+0100,64937,0,13728
2015-01-26T20:00:00Z,2015-01-26T21:00:00+0100,61186,0,13397
2015-01-26T21:00:00Z,2015-01-26T22:00:00+0100,58386,0,13712
2015-01-26T22:00:00Z,2015-01-26T23:00:00+0100,54197,0,14746
2015-01-26T23:00:00Z,2015-01-27T00:00:00+0100,50928,0,15353
2015-01-27T00:00:00Z,2015-01-27T01:00:00+0100,48930,0,15522
2015-01-27T01:00:00Z,2015-01-27T02:00:00+0100,48014,0,15541
2015-01-27T02:00:00Z,2015-01-27T03:00:00+0100,48329,0,15202
2015-01-27T03:00:00Z,2015-01-27T04:00:00+0100,49271,0,15180
2015-01-27T04:00:00Z,2015-01-27T05:00:00+0100,51925,0,15132
2015-01-27T05:00:00Z,2015-01-27T06:00:00+0100,59335,0,14942
2015-01-27T06:00:00Z,2015-01-27T07:00:00+0100,66175,0,14962
2015-01-27T07:00:00Z,2015-01-27T08:00:00+0100,68066,139,14271
2015-01-27T08:00:00Z,2015-01-27T09:00:00+0100,67553,1033,12804
2015-01-27T09:00:00Z,2015-01-27T10:00:00+0100,68274,2223,12510
2015-01-27T10:00:00Z,2015-01-27T11:00:00+0100,69323,3310,12213
2015-01-27T11:00:00Z,2015-01-27T12:00:00+0100,68822,3723,12171
2015-01-27T12:00:00Z,2015-01-27T13:00:00+0100,68250,3209,11626
2015-01-27T13:00:00Z,2015-01-27T14:00:00+0100,67640,2338,11494
2015-01-27T14:00:00Z,2015-01-27T15:00:00+0100,67050,1294,10512
2015-01-27T15:00:00Z,2015-01-27T16:00:00+0100,66142,293,9059
2015-01-27T16:00:00Z,2015-01-27T17:00:00+0100,68693,12,7844
2015-01-27T17:00:00Z,2015-01-27T18:00:00+0100,69501,0,7646
2015-01-27T18:00:00Z,2015-01-27T19:00:00+0100,67582,0,7450
2015-01-27T19:00:00Z,2015-01-27T20:00:00+0100,63622,0,6872
2015-01-27T20:00:00Z,2015-01-27T21:00:00+0100,60399,0,6610
2015-01-27T21:00:00Z,2015-01-27T22:00:00+0100,57895,0,6576
2015-01-27T22:00:00Z,2015-01-27T23:00:00+0100,53741,0,6204
2015-01-27T23:00:00Z,2015-01-28T00:00:00+0100,50302,0,6288
2015-01-28T00:00:00Z,2015-01-28T01:00:00+0100,47897,0,6073
2015-01-28T01:00:00Z,2015-01-28T02:00:00+0100,46744,0,6183
2015-01-28T02:00:00Z,2015-01-28T03:00:00+0100,46926,0,6673
2015-01-28T03:00:00Z,2015-01-28T04:00:00+0100,48376,0,7456
2015-01-28T04:00:00Z,2015-01-28T05:00:00+0100,51543,0,8498
2015-01-28T05:00:00Z,2015-01-28T06:00:00+0100,58842,0,9740
2015-01-28T06:00:00Z,2015-01-28T07:00:00+0100,65909,0,11304
2015-01-28T07:00:00Z,2015-01-28T08:00:00+0100,67905,143,12770
2015-01-28T08:00:00Z,2015-01-28T09:00:00+0100,68286,900,14602
2015-01-28T09:00:00Z,2015-01-28T10:00:00+0100,69411,1895,16524
2015-01-28T10:00:00Z,2015-01-28T11:00:00+0100,70676,2848,18851
2015-01-28T11:00:00Z,2015-01-28T12:00:00+0100,70728,3445,21088
2015-01-28T12:00:00Z,2015-01-28T13:00:00+0100,70546,3302,23099
2015-01-28T13:00:00Z,2015-01-28T14:00:00+0100,69941,2438,24618
2015-01-28T14:00:00Z,2015-01-28T15:00:00+0100,70001,1299,25472
2015-01-28T15:00:00Z,2015-01-28T16:00:00+0100,69995,299,26698
2015-01-28T16:00:00Z,2015-01-28T17:00:00+0100,72602,12,27153
2015-01-28T17:00:00Z,2015-01-28T18:00:00+0100,73056,0,27082
2015-01-28T18:00:00Z,2015-01-28T19:00:00+0100,70852,0,26199
2015-01-28T19:00:00Z,2015-01-28T20:00:00+0100,66773,0,25981
2015-01-28T20:00:00Z,2015-01-28T21:00:00+0100,64029,0,25527
2015-01-28T21:00:00Z,2015-01-28T22:00:00+0100,62493,0,24532
2015-01-28T22:00:00Z,2015-01-28T23:00:00+0100,58050,0,23422
2015-01-28T23:00:00Z,2015-01-29T00:00:00+0100,51718,0,22152
2015-01-29T00:00:00Z,2015-01-29T01:00:00+0100,49553,0,21690
2015-01-29T01:00:00Z,2015-01-29T02:00:00+0100,47947,0,21180
2015-01-29T02:00:00Z,2015-01-29T03:00:00+0100,48325,0,20759
2015-01-29T03:00:00Z,2015-01-29T04:00:00+0100,49098,0,20608
2015-01-29T04:00:00Z,2015-01-29T05:00:00+0100,51069,0,20677
2015-01-29T05:00:00Z,2015-01-29T06:00:00+0100,60108,0,21100
2015-01-29T06:00:00Z,2015-01-29T07:00:00+0100,68369,1,21618
2015-01-29T07:00:00Z,2015-01-29T08:00:00+0100,69947,375,21839
2015-01-29T08:00:00Z,2015-01-29T09:00:00+0100,70513,2341,21686
2015-01-29T09:00:00Z,2015-01-29T10:00:00+0100,72034,4195,21974
2015-01-29T10:00:00Z,2015-01-29T11:00:00+0100,73022,5282,21474
2015-01-29T11:00:00Z,2015-01-29T12:00:00+0100,72523,5502,21339
2015-01-29T12:00:00Z,2015-01-29T13:00:00+0100,71514,4717,20073
2015-01-29T13:00:00Z,2015-01-29T14:00:00+0100,70968,3318,18271
2015-01-29T14:00:00Z,2015-01-29T15:00:00+0100,69546,1691,15844
2015-01-29T15:00:00Z,2015-01-29T16:00:00+0100,67644,349,13674
2015-01-29T16:00:00Z,2015-01-29T17:00:00+0100,69390,13,12592
2015-01-29T17:00:00Z,2015-01-29T18:00:00+0100,69947,0,11967
2015-01-29T18:00:00Z,2015-01-29T19:00:00+0100,68023,0,10881
2015-01-29T19:00:00Z,2015-01-29T20:00:00+0100,64160,0,9985
2015-01-29T20:00:00Z,2015-01-29T21:00:00+0100,60839,0,9172
2015-01-29T21:00:00Z,2015-01-29T22:00:00+0100,57982,0,8510
2015-01-29T22:00:00Z,2015-01-29T23:00:00+0100,53735,0,7770
2015-01-29T23:00:00Z,2015-01-30T00:00:00+0100,49958,0,6871
2015-01-30T00:00:00Z,2015-01-30T01:00:00+0100,47989,0,6333
2015-01-30T01:00:00Z,2015-01-30T02:00:00+0100,47349,0,5694
2015-01-30T02:00:00Z,2015-01-30T03:00:00+0100,47400,0,5522
2015-01-30T03:00:00Z,2015-01-30T04:00:00+0100,48344,0,5618
2015-01-30T04:00:00Z,2015-01-30T05:00:00+0100,50827,0,5617
2015-01-30T05:00:00Z,2015-01-30T06:00:00+0100,58149,0,5802
2015-01-30T06:00:00Z,2015-01-30T07:00:00+0100,64955,1,5798
2015-01-30T07:00:00Z,2015-01-30T08:00:00+0100,67298,136,5953
2015-01-30T08:00:00Z,2015-01-30T09:00:00+0100,67572,740,6030
2015-01-30T09:00:00Z,2015-01-30T10:00:00+0100,68506,1549,6111
2015-01-30T10:00:00Z,2015-01-30T11:00:00+0100,68994,2236,6128
2015-01-30T11:00:00Z,2015-01-30T12:00:00+0100,68104,2699,5605
2015-01-30T12:00:00Z,2015-01-30T13:00:00+0100,66617,2607,5472
2015-01-30T13:00:00Z,2015-01-30T14:00:00+0100,64956,2101,5128
